9|2100|7.00,Last Update : 2021-03-11 17:08,,3507,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Time Series (Company),,,거래량,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Frequency,D,Ascending,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Period(From),20061231,Korean,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Period(To),CPD-1TD [20210310] [20210310],0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Code,A069500,A105190,A102110,A232080,A278540,A229200,A196230,A371460,A293180,A130730,A122260,A314250,A139260,A364980,A251350,A292150,A091160,A367380,A091180,A091170,A372330,A283580,A371160,A364960,A245710,A102780,A214980,A360200,A302190,A157490,A148070,A153130,A364990,A266370,A114260,A195930,A273130,A245340,A329750
10/5/2007 12:00:00 AM,1427703,,,,,,,,,,,,,,,,8765,,1016,14889,,,,,,,,,,,,,,,,,,,
10/8/2007 12:00:00 AM,2368082,,,,,,,,,,,,,,,,3818,,2140,10988,,,,,,,,,,,,,,,,,,,
10/9/2007 12:00:00 AM,857284,,,,,,,,,,,,,,,,6550,,1352,3714,,,,,,,,,,,,,,,,,,,
10/10/2007 12:00:00 AM,537316,,,,,,,,,,,,,,,,8654,,18622,6759,,,,,,,,,,,,,,,,,,,
10/11/2007 12:00:00 AM,5819794,,,,,,,,,,,,,,,,7334,,2065,1939,,,,,,,,,,,,,,,,,,,
10/12/2007 12:00:00 AM,1599854,,,,,,,,,,,,,,,,4849,,255859,4027,,,,,,,,,,,,,,,,,,,
10/15/2007 12:00:00 AM,1133730,,,,,,,,,,,,,,,,3772,,5235,2072,,,,,,,,,,,,,,,,,,,
10/16/2007 12:00:00 AM,1182313,,,,,,,,,,,,,,,,11519,,918,4143,,,,,,,,,,,,,,,,,,,
10/17/2007 12:00:00 AM,3750936,,,,,,,,,,,,,,,,6010,,1572,8072,,,,,,,,,,,,,,,,,,,
10/18/2007 12:00:00 AM,3064931,,,,,,,,,,,,,,,,2838,,905,2259,,,,,,,,,,,,,,,,,,,
10/19/2007 12:00:00 AM,3618270,,,,,,,,,,,,,,,,6684,,716,10041,,,,,,,,,,,,,,,,,,,
10/22/2007 12:00:00 AM,5292509,,,,,,,,,,,,,,,,23856,,524,4489,,,,,,,,,,,,,,,,,,,
10/23/2007 12:00:00 AM,4708451,,,,,,,,,,,,,,,,15474,,648,1658,,,,,,,,,,,,,,,,,,,
10/24/2007 12:00:00 AM,5712483,,,,,,,,,,,,,,,,8038,,11450,9293,,,,,,,,,,,,,,,,,,,
10/25/2007 12:00:00 AM,5781595,,,,,,,,,,,,,,,,2567,,1996,4126,,,,,,,,,,,,,,,,,,,
10/26/2007 12:00:00 AM,880850,,,,,,,,,,,,,,,,16818,,573488,3756,,,,,,,,,,,,,,,,,,,
10/29/2007 12:00:00 AM,658921,,,,,,,,,,,,,,,,24370,,3458,510175,,,,,,,,,,,,,,,,,,,
10/30/2007 12:00:00 AM,1659975,,,,,,,,,,,,,,,,2470,,5666,5972,,,,,,,,,,,,,,,,,,,
10/31/2007 12:00:00 AM,793126,,,,,,,,,,,,,,,,6016,,983,2809,,,,,,,,,,,,,,,,,,,
11/1/2007 12:00:00 AM,403868,,,,,,,,,,,,,,,,2746,,2197,1684,,,,,,,,,,,,,,,,,,,
11/2/2007 12:00:00 AM,3434637,,,,,,,,,,,,,,,,3286,,1069,5294,,,,,,,,,,,,,,,,,,,
11/5/2007 12:00:00 AM,4318282,,,,,,,,,,,,,,,,4115,,2017,4961,,,,,,,,,,,,,,,,,,,
11/6/2007 12:00:00 AM,1109704,,,,,,,,,,,,,,,,1871,,1302,1890,,,,,,,,,,,,,,,,,,,
11/7/2007 12:00:00 AM,896934,,,,,,,,,,,,,,,,15349,,3455,5458,,,,,,,,,,,,,,,,,,,
11/8/2007 12:00:00 AM,5494707,,,,,,,,,,,,,,,,15221,,1853,4816,,,,,,,,,,,,,,,,,,,
11/9/2007 12:00:00 AM,1015092,,,,,,,,,,,,,,,,23145,,2716,2646,,,,,,,,,,,,,,,,,,,
11/12/2007 12:00:00 AM,4880579,,,,,,,,,,,,,,,,8630,,1746,816,,,,,,,,,,,,,,,,,,,
11/13/2007 12:00:00 AM,1343381,,,,,,,,,,,,,,,,3122,,1249,1740,,,,,,,,,,,,,,,,,,,
11/14/2007 12:00:00 AM,1694842,,,,,,,,,,,,,,,,7923,,732,2638,,,,,,,,,,,,,,,,,,,
11/15/2007 12:00:00 AM,935830,,,,,,,,,,,,,,,,4721,,2203,8537,,,,,,,,,,,,,,,,,,,
11/16/2007 12:00:00 AM,761687,,,,,,,,,,,,,,,,1060,,1593,1053,,,,,,,,,,,,,,,,,,,
11/19/2007 12:00:00 AM,1366143,,,,,,,,,,,,,,,,1453,,242576,1359,,,,,,,,,,,,,,,,,,,
11/20/2007 12:00:00 AM,1485913,,,,,,,,,,,,,,,,3794,,548,6567,,,,,,,,,,,,,,,,,,,
11/21/2007 12:00:00 AM,4373722,,,,,,,,,,,,,,,,5832,,2014,17858,,,,,,,,,,,,,,,,,,,
11/22/2007 12:00:00 AM,1655164,,,,,,,,,,,,,,,,5414,,2072,7608,,,,,,,,,,,,,,,,,,,
11/23/2007 12:00:00 AM,1378564,,,,,,,,,,,,,,,,8718,,2680,7674,,,,,,,,,,,,,,,,,,,
11/26/2007 12:00:00 AM,3023405,,,,,,,,,,,,,,,,3030,,6061,4785,,,,,,,,,,,,,,,,,,,
11/27/2007 12:00:00 AM,2843172,,,,,,,,,,,,,,,,3857,,3184,3232,,,,,,,,,,,,,,,,,,,
11/28/2007 12:00:00 AM,2028600,,,,,,,,,,,,,,,,2107,,1425,2254,,,,,,,,,,,,,,,,,,,
11/29/2007 12:00:00 AM,1572004,,,,,,,,,,,,,,,,2559,,1875,4020,,,,,,,,,,,,,,,,,,,
11/30/2007 12:00:00 AM,1095550,,,,,,,,,,,,,,,,1995,,567,1062,,,,,,,,,,,,,,,,,,,
12/3/2007 12:00:00 AM,1206574,,,,,,,,,,,,,,,,673,,650,1090,,,,,,,,,,,,,,,,,,,
12/4/2007 12:00:00 AM,327585,,,,,,,,,,,,,,,,2178,,142,642,,,,,,,,,,,,,,,,,,,
12/5/2007 12:00:00 AM,1889988,,,,,,,,,,,,,,,,4748,,932,1086,,,,,,,,,,,,,,,,,,,
12/6/2007 12:00:00 AM,1770468,,,,,,,,,,,,,,,,2443,,2328,1333,,,,,,,,,,,,,,,,,,,
12/7/2007 12:00:00 AM,2797881,,,,,,,,,,,,,,,,2509,,1080,8684,,,,,,,,,,,,,,,,,,,
12/10/2007 12:00:00 AM,1230219,,,,,,,,,,,,,,,,813,,1238,1654,,,,,,,,,,,,,,,,,,,
12/11/2007 12:00:00 AM,1296078,,,,,,,,,,,,,,,,469,,1327,3789,,,,,,,,,,,,,,,,,,,
12/12/2007 12:00:00 AM,2982228,,,,,,,,,,,,,,,,4324,,330,1277,,,,,,,,,,,,,,,,,,,
12/13/2007 12:00:00 AM,11637453,,,,,,,,,,,,,,,,7085,,197427,582,,,,,,,,,,,,,,,,,,,
12/14/2007 12:00:00 AM,562978,,,,,,,,,,,,,,,,54768,,3057,2621,,,,,,,,,,,,,,,,,,,
12/17/2007 12:00:00 AM,612459,,,,,,,,,,,,,,,,15686,,296,1448,,,,,,,,,,,,,,,,,,,
12/18/2007 12:00:00 AM,546199,,,,,,,,,,,,,,,,1591,,1623,1479,,,,,,,,,,,,,,,,,,,
12/20/2007 12:00:00 AM,1713403,,,,,,,,,,,,,,,,1545,,1575,5965,,,,,,,,,,,,,,,,,,,
12/21/2007 12:00:00 AM,1652122,,,,,,,,,,,,,,,,1008,,95,4411,,,,,,,,,,,,,,,,,,,
12/24/2007 12:00:00 AM,520995,,,,,,,,,,,,,,,,542,,600,4425,,,,,,,,,,,,,,,,,,,
12/26/2007 12:00:00 AM,279057,,,,,,,,,,,,,,,,2317,,3237,1027,,,,,,,,,,,,,,,,,,,
12/27/2007 12:00:00 AM,301732,,,,,,,,,,,,,,,,71692,,541,345,,,,,,,,,,,,,,,,,,,
12/28/2007 12:00:00 AM,2767006,,,,,,,,,,,,,,,,148578,,1480,2554,,,,,,,,,,,,,,,,,,,
1/2/2008 12:00:00 AM,1149898,,,,,,,,,,,,,,,,5473,,345,1099,,,,,,,,,,,,,,,,,,,
1/3/2008 12:00:00 AM,1046442,,,,,,,,,,,,,,,,9090,,257,323,,,,,,,,,,,,,,,,,,,
1/4/2008 12:00:00 AM,3063542,,,,,,,,,,,,,,,,13178,,2021,1252,,,,,,,,,,,,,,,,,,,
1/7/2008 12:00:00 AM,2493007,,,,,,,,,,,,,,,,2062,,1420,1002351,,,,,,,,,,,,,,,,,,,
1/8/2008 12:00:00 AM,2182322,,,,,,,,,,,,,,,,9958,,2,2105,,,,,,,,,,,,,,,,,,,
1/9/2008 12:00:00 AM,2052128,,,,,,,,,,,,,,,,3077,,180,1864,,,,,,,,,,,,,,,,,,,
1/10/2008 12:00:00 AM,3939683,,,,,,,,,,,,,,,,13735,,65,923,,,,,,,,,,,,,,,,,,,
1/11/2008 12:00:00 AM,4671358,,,,,,,,,,,,,,,,10979,,284,34858,,,,,,,,,,,,,,,,,,,
1/14/2008 12:00:00 AM,1471383,,,,,,,,,,,,,,,,31525,,778,187,,,,,,,,,,,,,,,,,,,
1/15/2008 12:00:00 AM,2924544,,,,,,,,,,,,,,,,2136,,5206,6095,,,,,,,,,,,,,,,,,,,
1/16/2008 12:00:00 AM,807241,,,,,,,,,,,,,,,,11223,,2245,484,,,,,,,,,,,,,,,,,,,
1/17/2008 12:00:00 AM,647190,,,,,,,,,,,,,,,,44522,,1785,4647,,,,,,,,,,,,,,,,,,,
1/18/2008 12:00:00 AM,2870973,,,,,,,,,,,,,,,,9664,,2632,2488,,,,,,,,,,,,,,,,,,,
1/21/2008 12:00:00 AM,2459586,,,,,,,,,,,,,,,,4918,,1280,7037,,,,,,,,,,,,,,,,,,,
1/22/2008 12:00:00 AM,3788111,,,,,,,,,,,,,,,,8744,,2360,30947,,,,,,,,,,,,,,,,,,,
1/23/2008 12:00:00 AM,1769821,,,,,,,,,,,,,,,,1824,,1692,599,,,,,,,,,,,,,,,,,,,
1/24/2008 12:00:00 AM,860834,,,,,,,,,,,,,,,,1384,,716,702,,,,,,,,,,,,,,,,,,,
1/25/2008 12:00:00 AM,2081754,,,,,,,,,,,,,,,,21899,,1751,1174,,,,,,,,,,,,,,,,,,,
1/28/2008 12:00:00 AM,2108261,,,,,,,,,,,,,,,,4553,,601578,5504,,,,,,,,,,,,,,,,,,,
1/29/2008 12:00:00 AM,1577348,,,,,,,,,,,,,,,,12874,,2855,1534,,,,,,,,,,,,,,,,,,,
1/30/2008 12:00:00 AM,2503104,,,,,,,,,,,,,,,,23968,,300940,1496,,,,,,,,,,,,,,,,,,,
1/31/2008 12:00:00 AM,2897025,,,,,,,,,,,,,,,,9013,,741,6380,,,,,,,,,,,,,,,,,,,
2/1/2008 12:00:00 AM,5468507,,,,,,,,,,,,,,,,3536,,470,2281,,,,,,,,,,,,,,,,,,,
2/4/2008 12:00:00 AM,2429043,,,,,,,,,,,,,,,,5922,,519,1462,,,,,,,,,,,,,,,,,,,
2/5/2008 12:00:00 AM,665246,,,,,,,,,,,,,,,,2509,,307,338,,,,,,,,,,,,,,,,,,,
2/11/2008 12:00:00 AM,3068546,,,,,,,,,,,,,,,,1460,,1069,939,,,,,,,,,,,,,,,,,,,
2/12/2008 12:00:00 AM,1287440,,,,,,,,,,,,,,,,928,,595,1612,,,,,,,,,,,,,,,,,,,
2/13/2008 12:00:00 AM,2038868,,,,,,,,,,,,,,,,1082,,698,5862,,,,,,,,,,,,,,,,,,,
2/14/2008 12:00:00 AM,2033720,,,,,,,,,,,,,,,,8779,,742,5692,,,,,,,,,,,,,,,,,,,
2/15/2008 12:00:00 AM,2776215,,,,,,,,,,,,,,,,7112,,194,741,,,,,,,,,,,,,,,,,,,
2/18/2008 12:00:00 AM,987878,,,,,,,,,,,,,,,,3402,,472,5255,,,,,,,,,,,,,,,,,,,
2/19/2008 12:00:00 AM,866984,,,,,,,,,,,,,,,,1709,,172,5806,,,,,,,,,,,,,,,,,,,
2/20/2008 12:00:00 AM,2228386,,,,,,,,,,,,,,,,5369,,1339,1883,,,,,,,,,,,,,,,,,,,
2/21/2008 12:00:00 AM,1350121,,,,,,,,,,,,,,,,671,,1266,719,,,,,,,,,,,,,,,,,,,
2/22/2008 12:00:00 AM,1493953,,,,,,,,,,,,,,,,1528,,2576,1634,,,,,,,,,,,,,,,,,,,
2/25/2008 12:00:00 AM,751129,,,,,,,,,,,,,,,,4059,,435,488,,,,,,,,,,,,,,,,,,,
2/26/2008 12:00:00 AM,1473626,,,,,,,,,,,,,,,,2738,,1206,1822,,,,,,,,,,,,,,,,,,,
2/27/2008 12:00:00 AM,1223442,,,,,,,,,,,,,,,,689,,318,779,,,,,,,,,,,,,,,,,,,
2/28/2008 12:00:00 AM,2321261,,,,,,,,,,,,,,,,3438,,392,453,,,,,,,,,,,,,,,,,,,
2/29/2008 12:00:00 AM,3653059,,,,,,,,,,,,,,,,5373,,222,584,,,,,,,,,,,,,,,,,,,
3/3/2008 12:00:00 AM,1886154,,,,,,,,,,,,,,,,1019,,2077,2428,,,,,,,,,,,,,,,,,,,
3/4/2008 12:00:00 AM,772328,,,,,,,,,,,,,,,,3472,,349,2004,,,,,,,,,,,,,,,,,,,
3/5/2008 12:00:00 AM,1234267,,,,,,,,,,,,,,,,3181,,508,2423,,,,,,,,,,,,,,,,,,,
3/6/2008 12:00:00 AM,1659006,,,,,,,,,,,,,,,,9134,,621,552,,,,,,,,,,,,,,,,,,,
3/7/2008 12:00:00 AM,2726189,,,,,,,,,,,,,,,,618,,2149,1931,,,,,,,,,,,,,,,,,,,
3/10/2008 12:00:00 AM,765586,,,,,,,,,,,,,,,,1662,,1918,790,,,,,,,,,,,,,,,,,,,
3/11/2008 12:00:00 AM,327945,,,,,,,,,,,,,,,,4011,,165,1181,,,,,,,,,,,,,,,,,,,
3/12/2008 12:00:00 AM,986916,,,,,,,,,,,,,,,,5460,,2499,2934,,,,,,,,,,,,,,,,,,,
3/13/2008 12:00:00 AM,1935446,,,,,,,,,,,,,,,,4162,,196,1139,,,,,,,,,,,,,,,,,,,
3/14/2008 12:00:00 AM,3621471,,,,,,,,,,,,,,,,18250,,1082,2041,,,,,,,,,,,,,,,,,,,
3/17/2008 12:00:00 AM,1643914,,,,,,,,,,,,,,,,11122,,1376,2301,,,,,,,,,,,,,,,,,,,
3/18/2008 12:00:00 AM,594918,,,,,,,,,,,,,,,,118179,,433,4714,,,,,,,,,,,,,,,,,,,
3/19/2008 12:00:00 AM,733255,,,,,,,,,,,,,,,,155165,,3993,3930,,,,,,,,,,,,,,,,,,,
3/20/2008 12:00:00 AM,399214,,,,,,,,,,,,,,,,185990,,925,2795,,,,,,,,,,,,,,,,,,,
3/21/2008 12:00:00 AM,502812,,,,,,,,,,,,,,,,1775,,332,5913,,,,,,,,,,,,,,,,,,,
3/24/2008 12:00:00 AM,408188,,,,,,,,,,,,,,,,9689,,1426,5299,,,,,,,,,,,,,,,,,,,
3/25/2008 12:00:00 AM,777165,,,,,,,,,,,,,,,,12364,,1309,8679,,,,,,,,,,,,,,,,,,,
3/26/2008 12:00:00 AM,293725,,,,,,,,,,,,,,,,15161,,175,7834,,,,,,,,,,,,,,,,,,,
3/27/2008 12:00:00 AM,387240,,,,,,,,,,,,,,,,6160,,793,1918,,,,,,,,,,,,,,,,,,,
3/28/2008 12:00:00 AM,557554,,,,,,,,,,,,,,,,257060,,1772,3891,,,,,,,,,,,,,,,,,,,
3/31/2008 12:00:00 AM,653864,,,,,,,,,,,,,,,,3967,,4316,6042,,,,,,,,,,,,,,,,,,,
4/1/2008 12:00:00 AM,403457,,,,,,,,,,,,,,,,199679,,600,4197,,,,,,,,,,,,,,,,,,,
4/2/2008 12:00:00 AM,1293607,,,,,,,,,,,,,,,,5157,,674,8578,,,,,,,,,,,,,,,,,,,
4/3/2008 12:00:00 AM,682616,,1937328,,,,,,,,,,,,,,3367,,1931,10058,,,,,,,,,,,,,,,,,,,
4/4/2008 12:00:00 AM,403989,,384158,,,,,,,,,,,,,,6600,,7386,5533,,,,,,,,,,,,,,,,,,,
4/7/2008 12:00:00 AM,918428,,1405858,,,,,,,,,,,,,,2027,,449,13268,,,,,,,,,,,,,,,,,,,
4/8/2008 12:00:00 AM,818106,,377431,,,,,,,,,,,,,,1212,,1104,7662,,,,,,,,,,,,,,,,,,,
4/10/2008 12:00:00 AM,790791,,495067,,,,,,,,,,,,,,6931,,152,4611,,,,,,,,,,,,,,,,,,,
4/11/2008 12:00:00 AM,761174,,672156,,,,,,,,,,,,,,638436,,5997,2164,,,,,,,,,,,,,,,,,,,
4/14/2008 12:00:00 AM,1484521,,349409,,,,,,,,,,,,,,592067,,3700,4748,,,,,,,,,,,,,,,,,,,
4/15/2008 12:00:00 AM,1301584,,615341,,,,,,,,,,,,,,5830,,1199,7171,,,,,,,,,,,,,,,,,,,
4/16/2008 12:00:00 AM,970167,,368614,,,,,,,,,,,,,,518,,1524,6933,,,,,,,,,,,,,,,,,,,
4/17/2008 12:00:00 AM,966744,,775686,,,,,,,,,,,,,,2752,,2726,1439,,,,,,,,,,,,,,,,,,,
4/18/2008 12:00:00 AM,917586,,916744,,,,,,,,,,,,,,1368,,1506,3259,,,,,,,,,,,,,,,,,,,
4/21/2008 12:00:00 AM,1386723,,224177,,,,,,,,,,,,,,6828,,9841,6478,,,,,,,,,,,,,,,,,,,
4/22/2008 12:00:00 AM,1145545,,597050,,,,,,,,,,,,,,1912,,5240,8490,,,,,,,,,,,,,,,,,,,
4/23/2008 12:00:00 AM,965560,,1012991,,,,,,,,,,,,,,2724,,3641,1165,,,,,,,,,,,,,,,,,,,
4/24/2008 12:00:00 AM,1556669,,336626,,,,,,,,,,,,,,2384,,3108,1157,,,,,,,,,,,,,,,,,,,
4/25/2008 12:00:00 AM,409975,,1257953,,,,,,,,,,,,,,7281,,4919,3628,,,,,,,,,,,,,,,,,,,
4/28/2008 12:00:00 AM,401790,,3059,,,,,,,,,,,,,,4818,,4509,5166,,,,,,,,,,,,,,,,,,,
4/29/2008 12:00:00 AM,1067366,,1213979,,,,,,,,,,,,,,320529,,3248,12124,,,,,,,,,,,,,,,,,,,
4/30/2008 12:00:00 AM,1401421,,59484,,,,,,,,,,,,,,4598,,2643,2014,,,,,,,,,,,,,,,,,,,
5/2/2008 12:00:00 AM,1729818,,264179,,,,,,,,,,,,,,442975,,7296,5934,,,,,,,,,,,,,,,,,,,
5/6/2008 12:00:00 AM,1628426,,1232,,,,,,,,,,,,,,3747,,5247,5126,,,,,,,,,,,,,,,,,,,
5/7/2008 12:00:00 AM,1439361,,3096,,,,,,,,,,,,,,114730,,7403,4480,,,,,,,,,,,,,,,,,,,
5/8/2008 12:00:00 AM,4158014,,400258,,,,,,,,,,,,,,3038,,1271,10546,,,,,,,,,,,,,,,,,,,
5/9/2008 12:00:00 AM,1983987,,407130,,,,,,,,,,,,,,8519,,2659,11060,,,,,,,,,,,,,,,,,,,
5/13/2008 12:00:00 AM,1251444,,7841,,,,,,,,,,,,,,21005,,4541,2023,,,,,,,,,,,,,,,,,,,
5/14/2008 12:00:00 AM,1787372,,204105,,,,,,,,,,,,,,13679,,3101,11461,,,,,,,,,,,,,,,,,,,
5/15/2008 12:00:00 AM,1176208,,9101,,,,,,,,,,,,,,4556,,5058,5753,,,,,,,,,,,,,,,,,,,
5/16/2008 12:00:00 AM,1028824,,5869,,,,,,,,,,,,,,14537,,8036,9505,,,,,,,,,,,,,,,,,,,
5/19/2008 12:00:00 AM,610432,,2247,,,,,,,,,,,,,,6352,,3730,1888,,,,,,,,,,,,,,,,,,,
5/20/2008 12:00:00 AM,2146697,,358238,,,,,,,,,,,,,,15519,,3680,2688,,,,,,,,,,,,,,,,,,,
5/21/2008 12:00:00 AM,1419930,,255677,,,,,,,,,,,,,,10437,,2689,1837,,,,,,678820,,,,,,,,,,,,,
5/22/2008 12:00:00 AM,4021144,,256325,,,,,,,,,,,,,,7959,,4216,1756,,,,,,649141,,,,,,,,,,,,,
5/23/2008 12:00:00 AM,1737434,,4076,,,,,,,,,,,,,,6148,,3137,1080,,,,,,2015139,,,,,,,,,,,,,
5/26/2008 12:00:00 AM,3893700,,769,,,,,,,,,,,,,,4030,,3058,712,,,,,,1212315,,,,,,,,,,,,,
5/27/2008 12:00:00 AM,3390898,,17670,,,,,,,,,,,,,,16692,,949,1469,,,,,,337624,,,,,,,,,,,,,
5/28/2008 12:00:00 AM,5555573,,401348,,,,,,,,,,,,,,4848,,3188,535,,,,,,451346,,,,,,,,,,,,,
5/29/2008 12:00:00 AM,992627,,251,,,,,,,,,,,,,,5990,,1181,858,,,,,,205964,,,,,,,,,,,,,
5/30/2008 12:00:00 AM,2761655,,10079,,,,,,,,,,,,,,3933,,2487,4325,,,,,,1045203,,,,,,,,,,,,,
6/2/2008 12:00:00 AM,3423517,,6287,,,,,,,,,,,,,,29103,,1063,1317,,,,,,1852316,,,,,,,,,,,,,
6/3/2008 12:00:00 AM,2557814,,10699,,,,,,,,,,,,,,11994,,2357,1510,,,,,,702020,,,,,,,,,,,,,
6/4/2008 12:00:00 AM,1401999,,1088,,,,,,,,,,,,,,1006,,726,1621,,,,,,485623,,,,,,,,,,,,,
6/5/2008 12:00:00 AM,2430572,,5688,,,,,,,,,,,,,,741,,2087,534,,,,,,269839,,,,,,,,,,,,,
6/9/2008 12:00:00 AM,2987373,,5422,,,,,,,,,,,,,,2087,,1429,3876,,,,,,559523,,,,,,,,,,,,,
6/10/2008 12:00:00 AM,2241015,,2006326,,,,,,,,,,,,,,3873,,2389,1541,,,,,,546788,,,,,,,,,,,,,
6/11/2008 12:00:00 AM,349123,,1870,,,,,,,,,,,,,,9093,,4596,774,,,,,,939716,,,,,,,,,,,,,
6/12/2008 12:00:00 AM,1128316,,8350960,,,,,,,,,,,,,,2740,,4176,2011,,,,,,790778,,,,,,,,,,,,,
6/13/2008 12:00:00 AM,1207526,,500901,,,,,,,,,,,,,,282132,,747,286,,,,,,895393,,,,,,,,,,,,,
6/16/2008 12:00:00 AM,1491915,,2410570,,,,,,,,,,,,,,894,,1619,287,,,,,,367924,,,,,,,,,,,,,
6/17/2008 12:00:00 AM,1212026,,2003508,,,,,,,,,,,,,,847,,973,402,,,,,,591515,,,,,,,,,,,,,
6/18/2008 12:00:00 AM,891008,,603,,,,,,,,,,,,,,9021,,1464,464,,,,,,273280,,,,,,,,,,,,,
6/19/2008 12:00:00 AM,2274224,,3000421,,,,,,,,,,,,,,120555,,779,4072,,,,,,770826,,,,,,,,,,,,,
6/20/2008 12:00:00 AM,1382006,,1104,,,,,,,,,,,,,,1586,,4396,444,,,,,,565296,,,,,,,,,,,,,
6/23/2008 12:00:00 AM,564463,,380,,,,,,,,,,,,,,736,,439,1559,,,,,,380368,,,,,,,,,,,,,
6/24/2008 12:00:00 AM,459859,,500712,,,,,,,,,,,,,,632,,603,10945,,,,,,487335,,,,,,,,,,,,,
6/25/2008 12:00:00 AM,966842,,91,,,,,,,,,,,,,,3490,,773,527,,,,,,578192,,,,,,,,,,,,,
6/26/2008 12:00:00 AM,1602825,,802127,,,,,,,,,,,,,,2737,,1385,1363,,,,,,281851,,,,,,,,,,,,,
6/27/2008 12:00:00 AM,1717413,,321,,,,,,,,,,,,,,2831,,1211,1873,,,,,,735377,,,,,,,,,,,,,
6/30/2008 12:00:00 AM,845093,,455,,,,,,,,,,,,,,57564,,714,659,,,,,,532286,,,,,,,,,,,,,
7/1/2008 12:00:00 AM,2997921,,402220,,,,,,,,,,,,,,6721,,559,719,,,,,,267338,,,,,,,,,,,,,
7/2/2008 12:00:00 AM,1499360,,337,,,,,,,,,,,,,,8488,,2056,2149,,,,,,774189,,,,,,,,,,,,,
7/3/2008 12:00:00 AM,2365117,,1600695,,,,,,,,,,,,,,8121,,3547,1343,,,,,,511216,,,,,,,,,,,,,
7/4/2008 12:00:00 AM,2789740,,722,,,,,,,,,,,,,,11181,,4147,3157,,,,,,1563379,,,,,,,,,,,,,
7/7/2008 12:00:00 AM,1209584,,602356,,,,,,,,,,,,,,87086,,384,1181,,,,,,1006764,,,,,,,,,,,,,
7/8/2008 12:00:00 AM,3891582,,2002462,,,,,,,,,,,,,,7623,,4828,3066,,,,,,1195369,,,,,,,,,,,,,
7/9/2008 12:00:00 AM,3664582,,2152,,,,,,,,,,,,,,3811,,5147,806,,,,,,720354,,,,,,,,,,,,,
7/10/2008 12:00:00 AM,9133132,,2051361,,,,,,,,,,,,,,255897,,2941,929,,,,,,283370,,,,,,,,,,,,,
7/11/2008 12:00:00 AM,2721097,,4932,,,,,,,,,,,,,,7498,,660,1979,,,,,,242431,,,,,,,,,,,,,
7/14/2008 12:00:00 AM,1991747,,2001580,,,,,,,,,,,,,,62417,,1751,1903,,,,,,508909,,,,,,,,,,,,,
7/15/2008 12:00:00 AM,1633640,,300536,,,,,,,,,,,,,,5269,,2949,3645,,,,,,261903,,,,,,,,,,,,,
7/16/2008 12:00:00 AM,2651798,,4251690,,,,,,,,,,,,,,170207,,1456,7514,,,,,,279415,,,,,,,,,,,,,
7/17/2008 12:00:00 AM,1587798,,1851568,,,,,,,,,,,,,,602626,,960,4477,,,,,,398236,,,,,,,,,,,,,
7/18/2008 12:00:00 AM,1883678,,1050513,,,,,,,,,,,,,,2922,,5999,7914,,,,,,550684,,,,,,,,,,,,,
7/21/2008 12:00:00 AM,1409834,,1002421,,,,,,,,,,,,,,4240,,1701,7432,,,,,,334277,,,,,,,,,,,,,
7/22/2008 12:00:00 AM,1658446,,101073,,,,,,,,,,,,,,3646,,1617,1947,,,,,,250175,,,,,,,,,,,,,
7/23/2008 12:00:00 AM,3003821,,4040,,,,,,,,,,,,,,4895,,385,6825,,,,,,422644,,,,,,,,,,,,,
7/24/2008 12:00:00 AM,2403267,,4564,,,,,,,,,,,,,,693,,1714,1496,,,,,,424706,,,,,,,,,,,,,
7/25/2008 12:00:00 AM,2292920,,200071,,,,,,,,,,,,,,1784,,390,1597,,,,,,843319,,,,,,,,,,,,,
7/28/2008 12:00:00 AM,725714,,1000245,,,,,,,,,,,,,,965,,272,875,,,,,,323045,,,,,,,,,,,,,
7/29/2008 12:00:00 AM,1153304,,5150447,,,,,,,,,,,,,,3358,,4809,2024,,,,,,265398,,,,,,,,,,,,,
7/30/2008 12:00:00 AM,1410067,,332,,,,,,,,,,,,,,3273,,235,1846,,,,,,251651,,,,,,,,,,,,,
7/31/2008 12:00:00 AM,2310549,,3108,,,,,,,,,,,,,,767,,409,652,,,,,,398617,,,,,,,,,,,,,
8/1/2008 12:00:00 AM,3540097,,264,,,,,,,,,,,,,,20815,,91,612,,,,,,149095,,,,,,,,,,,,,
8/4/2008 12:00:00 AM,3605703,,1611,,,,,,,,,,,,,,915,,329,5548,,,,,,1205251,,,,,,,,,,,,,
8/5/2008 12:00:00 AM,3050223,,1404706,,,,,,,,,,,,,,971,,1007,1352,,,,,,2458877,,,,,,,,,,,,,
8/6/2008 12:00:00 AM,1593318,,1505040,,,,,,,,,,,,,,2011,,538,1751,,,,,,1330669,,,,,,,,,,,,,
8/7/2008 12:00:00 AM,4269754,,220,,,,,,,,,,,,,,1776,,405,1434,,,,,,272994,,,,,,,,,,,,,
